BASIN,CY,HOUR,TECH,TAU,VMAX,TY,INITIALS,lat,lon,MSLP,TECHNUM/MIN,STORMNAME,RAD,RAD1,RAD2,RAD3,RAD4,WINDCODE,POUTER,ROUTER,RMW,GUSTS,EYE,SUBREGION,MAXSEAS,DIR,SPEED,DEPTH,SEAS,SEASCODE,SEAS1,SEAS2,SEAS3,SEAS4,USERDEFINED,userdata
CP,1,2003-08-16 18:00:00,BEST,0,25,TD,,14.6,-156.8,1010.0,,,34.0,0.0,0.0,0.0,0.0,NEQ,1012.0,100.0,40.0,0.0,0.0,,,,,,,,,,,,,
CP,1,2003-08-17 00:00:00,BEST,0,25,TD,,14.7,-158.1,1010.0,,,34.0,0.0,0.0,0.0,0.0,NEQ,1012.0,75.0,20.0,0.0,0.0,,,,,,,,,,,,,
CP,1,2004-07-04 00:00:00,BEST,0,20,TD,,6.0,-157.0,1009.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,1,2004-07-04 06:00:00,BEST,0,20,TD,,6.4,-158.8,1009.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,1,2004-07-04 12:00:00,BEST,0,20,TD,,6.6,-160.8,1009.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,1,2004-07-04 18:00:00,BEST,0,20,TD,,6.7,-162.7,1007.0,,,0.0,0.0,0.0,0.0,0.0,,1008.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,
CP,1,2004-07-05 00:00:00,BEST,0,25,TD,,6.8,-164.7,1007.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,35.0,0.0,,,,,,,,,,,,,
CP,1,2004-07-05 06:00:00,BEST,0,25,TD,,6.8,-166.4,1007.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,35.0,0.0,,,,,,,,,,,,,
CP,1,2004-07-05 12:00:00,BEST,0,25,TD,,6.8,-167.0,1007.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,35.0,0.0,,,,,,,,,,,,,
CP,1,2004-07-05 18:00:00,BEST,0,20,TD,,6.8,-167.5,1007.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,35.0,0.0,,,,,,,,,,,,,
CP,1,2004-07-06 00:00:00,BEST,0,20,TD,,7.0,-167.9,1007.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,1,2005-08-02 18:00:00,BEST,0,20,DB,,14.3,-135.9,1009.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,1,2005-08-03 00:00:00,BEST,0,20,DB,,14.4,-137.4,1009.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,1,2005-08-03 06:00:00,BEST,0,20,DB,,14.5,-138.5,1009.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,1,2005-08-03 12:00:00,BEST,0,20,DB,,14.7,-139.5,1009.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
CP,1,2005-08-03 18:00:00,BEST,0,25,TD,,15.0,-140.5,1008.0,,NONAME,0.0,0.0,0.0,0.0,0.0,,1010.0,50.0,25.0,35.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,1,2005-08-04 00:00:00,BEST,0,25,TD,,15.2,-141.1,1008.0,,ONE,0.0,0.0,0.0,0.0,0.0,,1010.0,50.0,25.0,35.0,0.0,C,0.0,0.0,0.0,M,,,,,,,,
CP,1,2005-08-04 06:00:00,BEST,0,25,TD,,15.2,-141.7,1008.0,,ONE,0.0,0.0,0.0,0.0,0.0,,1011.0,90.0,35.0,35.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,1,2005-08-04 12:00:00,BEST,0,25,TD,,15.1,-142.7,1008.0,,ONE,0.0,0.0,0.0,0.0,0.0,,1011.0,90.0,35.0,35.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,1,2005-08-04 18:00:00,BEST,0,25,TD,,14.9,-143.8,1008.0,,ONE,0.0,0.0,0.0,0.0,0.0,,1011.0,90.0,35.0,35.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,1,2005-08-05 00:00:00,BEST,0,25,TD,,14.7,-145.0,1009.0,,ONE,0.0,0.0,0.0,0.0,0.0,,1011.0,75.0,35.0,35.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,1,2006-08-16 00:00:00,BEST,0,25,DB,,10.4,-142.5,1010.0,,,34.0,0.0,0.0,0.0,0.0,NEQ,,,,,,,,,,,,,,,,,,
CP,1,2006-08-16 06:00:00,BEST,0,25,DB,,10.4,-143.9,1010.0,,,34.0,0.0,0.0,0.0,0.0,NEQ,,,,,,,,,,,,,,,,,,
CP,1,2006-08-16 12:00:00,BEST,0,25,DB,,10.4,-145.4,1010.0,,,34.0,0.0,0.0,0.0,0.0,NEQ,,,,,,,,,,,,,,,,,,
CP,1,2006-08-16 18:00:00,BEST,0,25,DB,,10.3,-146.7,1009.0,,,34.0,0.0,0.0,0.0,0.0,NEQ,,,,,,,,,,,,,,,,,,
CP,1,2006-08-17 00:00:00,BEST,0,25,DB,,10.3,-147.9,1009.0,,INVEST,34.0,0.0,0.0,0.0,0.0,NEQ,1010.0,150.0,0.0,0.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-17 06:00:00,BEST,0,25,DB,,10.3,-148.7,1009.0,,INVEST,34.0,0.0,0.0,0.0,0.0,NEQ,1010.0,150.0,35.0,0.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,1,2006-08-17 12:00:00,BEST,0,25,DB,,10.3,-149.7,1009.0,,INVEST,34.0,0.0,0.0,0.0,0.0,NEQ,1011.0,110.0,40.0,0.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,1,2006-08-17 18:00:00,BEST,0,25,DB,,10.3,-150.6,1009.0,,INVEST,34.0,0.0,0.0,0.0,0.0,NEQ,1011.0,110.0,40.0,0.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,1,2006-08-18 00:00:00,BEST,0,25,DB,,10.3,-151.6,1009.0,,,34.0,0.0,0.0,0.0,0.0,NEQ,,,,,,,,,,,,,,,,,,
CP,1,2006-08-18 06:00:00,BEST,0,25,DB,,10.3,-152.6,1009.0,,INVEST,34.0,0.0,0.0,0.0,0.0,NEQ,1011.0,100.0,40.0,0.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,1,2006-08-18 12:00:00,BEST,0,25,DB,,10.3,-153.6,1009.0,,INVEST,34.0,0.0,0.0,0.0,0.0,NEQ,1011.0,130.0,45.0,0.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,1,2006-08-18 18:00:00,BEST,0,25,DB,,10.3,-154.5,1009.0,,,34.0,0.0,0.0,0.0,0.0,NEQ,,,,,,,,,,,,,,,,,,
CP,1,2006-08-19 00:00:00,BEST,0,25,DB,,10.3,-155.4,1009.0,,INVEST,34.0,0.0,0.0,0.0,0.0,NEQ,1011.0,130.0,45.0,0.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,1,2006-08-19 06:00:00,BEST,0,25,DB,,10.3,-156.3,1009.0,,INVEST,34.0,0.0,0.0,0.0,0.0,NEQ,1011.0,130.0,45.0,0.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,1,2006-08-19 12:00:00,BEST,0,25,DB,,10.3,-157.1,1009.0,,INVEST,34.0,0.0,0.0,0.0,0.0,NEQ,1011.0,130.0,45.0,0.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,1,2006-08-19 18:00:00,BEST,0,25,DB,,10.3,-157.9,1008.0,,INVEST,34.0,0.0,0.0,0.0,0.0,NEQ,1011.0,130.0,45.0,0.0,0.0,C,0.0,0.0,0.0,S,,,,,,,,
CP,1,2006-08-20 00:00:00,BEST,0,30,TD,,10.4,-158.7,1012.0,,INVEST,34.0,0.0,0.0,0.0,0.0,NEQ,1010.0,120.0,45.0,35.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-20 06:00:00,BEST,0,30,TD,,10.5,-159.4,1012.0,,,34.0,0.0,0.0,0.0,0.0,NEQ,,,,,,,,,,,,,,,,,,
CP,1,2006-08-20 12:00:00,BEST,0,40,TS,,10.7,-160.2,1007.0,,IOKE,34.0,30.0,30.0,15.0,15.0,NEQ,1008.0,120.0,30.0,45.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-20 18:00:00,BEST,0,45,TS,,11.0,-161.7,1005.0,,IOKE,34.0,40.0,30.0,15.0,25.0,NEQ,1008.0,120.0,30.0,55.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-21 00:00:00,BEST,0,65,HU,,11.2,-163.2,995.0,,IOKE,34.0,60.0,40.0,15.0,55.0,NEQ,1008.0,120.0,15.0,80.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-21 00:00:00,BEST,0,65,HU,,11.2,-163.2,995.0,,IOKE,50.0,30.0,20.0,20.0,30.0,NEQ,1008.0,120.0,15.0,80.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-21 00:00:00,BEST,0,65,HU,,11.2,-163.2,995.0,,IOKE,64.0,15.0,15.0,5.0,15.0,NEQ,1008.0,120.0,15.0,80.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-21 06:00:00,BEST,0,70,HU,,11.5,-164.4,990.0,,IOKE,34.0,120.0,95.0,90.0,120.0,NEQ,1010.0,200.0,15.0,85.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-21 06:00:00,BEST,0,70,HU,,11.5,-164.4,990.0,,IOKE,50.0,65.0,50.0,50.0,65.0,NEQ,1010.0,200.0,15.0,85.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-21 06:00:00,BEST,0,70,HU,,11.5,-164.4,990.0,,IOKE,64.0,20.0,20.0,20.0,20.0,NEQ,1010.0,200.0,15.0,85.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-21 12:00:00,BEST,0,75,HU,,12.0,-165.2,985.0,,IOKE,34.0,120.0,100.0,85.0,110.0,NEQ,1010.0,200.0,15.0,90.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-21 12:00:00,BEST,0,75,HU,,12.0,-165.2,985.0,,IOKE,50.0,70.0,50.0,45.0,65.0,NEQ,1010.0,200.0,15.0,90.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-21 12:00:00,BEST,0,75,HU,,12.0,-165.2,985.0,,IOKE,64.0,25.0,20.0,15.0,20.0,NEQ,1010.0,200.0,15.0,90.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-21 18:00:00,BEST,0,100,HU,,12.7,-166.0,960.0,,IOKE,34.0,140.0,110.0,100.0,130.0,NEQ,1010.0,200.0,15.0,120.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-21 18:00:00,BEST,0,100,HU,,12.7,-166.0,960.0,,IOKE,50.0,80.0,65.0,60.0,75.0,NEQ,1010.0,200.0,15.0,120.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-21 18:00:00,BEST,0,100,HU,,12.7,-166.0,960.0,,IOKE,64.0,45.0,40.0,35.0,40.0,NEQ,1010.0,200.0,15.0,120.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-22 00:00:00,BEST,0,115,HU,,13.5,-167.0,945.0,,IOKE,34.0,160.0,120.0,90.0,120.0,NEQ,1009.0,200.0,15.0,140.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-22 00:00:00,BEST,0,115,HU,,13.5,-167.0,945.0,,IOKE,50.0,90.0,70.0,55.0,75.0,NEQ,1009.0,200.0,15.0,140.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-22 00:00:00,BEST,0,115,HU,,13.5,-167.0,945.0,,IOKE,64.0,45.0,40.0,30.0,40.0,NEQ,1009.0,200.0,15.0,140.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-22 06:00:00,BEST,0,115,HU,,14.5,-167.7,945.0,,IOKE,34.0,160.0,120.0,90.0,120.0,NEQ,1008.0,200.0,15.0,140.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-22 06:00:00,BEST,0,115,HU,,14.5,-167.7,945.0,,IOKE,50.0,90.0,70.0,55.0,75.0,NEQ,1008.0,200.0,15.0,140.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-22 06:00:00,BEST,0,115,HU,,14.5,-167.7,945.0,,IOKE,64.0,45.0,40.0,30.0,40.0,NEQ,1008.0,200.0,15.0,140.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-22 12:00:00,BEST,0,115,HU,,15.2,-168.5,945.0,,IOKE,34.0,160.0,120.0,90.0,120.0,NEQ,1008.0,200.0,15.0,140.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-22 12:00:00,BEST,0,115,HU,,15.2,-168.5,945.0,,IOKE,50.0,90.0,70.0,55.0,75.0,NEQ,1008.0,200.0,15.0,140.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-22 12:00:00,BEST,0,115,HU,,15.2,-168.5,945.0,,IOKE,64.0,45.0,40.0,30.0,40.0,NEQ,1008.0,200.0,15.0,140.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-22 18:00:00,BEST,0,90,HU,,15.8,-169.3,964.0,,IOKE,34.0,160.0,120.0,90.0,120.0,NEQ,1008.0,200.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-22 18:00:00,BEST,0,90,HU,,15.8,-169.3,964.0,,IOKE,50.0,90.0,70.0,55.0,75.0,NEQ,1008.0,200.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-22 18:00:00,BEST,0,90,HU,,15.8,-169.3,964.0,,IOKE,64.0,35.0,30.0,20.0,35.0,NEQ,1008.0,200.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-23 00:00:00,BEST,0,90,HU,,16.4,-169.8,971.0,,IOKE,34.0,160.0,120.0,90.0,120.0,NEQ,1008.0,200.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-23 00:00:00,BEST,0,90,HU,,16.4,-169.8,971.0,,IOKE,50.0,90.0,70.0,55.0,75.0,NEQ,1008.0,200.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-23 00:00:00,BEST,0,90,HU,,16.4,-169.8,971.0,,IOKE,64.0,35.0,30.0,20.0,35.0,NEQ,1008.0,200.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-23 06:00:00,BEST,0,90,HU,,16.9,-170.2,971.0,,IOKE,34.0,160.0,120.0,90.0,120.0,NEQ,1011.0,150.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-23 06:00:00,BEST,0,90,HU,,16.9,-170.2,971.0,,IOKE,50.0,90.0,70.0,55.0,75.0,NEQ,1011.0,150.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-23 06:00:00,BEST,0,90,HU,,16.9,-170.2,971.0,,IOKE,64.0,35.0,30.0,20.0,35.0,NEQ,1011.0,150.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-23 12:00:00,BEST,0,90,HU,,17.3,-170.5,971.0,,IOKE,34.0,140.0,110.0,90.0,110.0,NEQ,1011.0,150.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-23 12:00:00,BEST,0,90,HU,,17.3,-170.5,971.0,,IOKE,50.0,85.0,70.0,55.0,70.0,NEQ,1011.0,150.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-23 12:00:00,BEST,0,90,HU,,17.3,-170.5,971.0,,IOKE,64.0,35.0,30.0,20.0,35.0,NEQ,1011.0,150.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-23 18:00:00,BEST,0,90,HU,,17.6,-170.9,971.0,,IOKE,34.0,140.0,90.0,70.0,130.0,NEQ,1011.0,150.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-23 18:00:00,BEST,0,90,HU,,17.6,-170.9,971.0,,IOKE,50.0,80.0,60.0,40.0,80.0,NEQ,1011.0,150.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-23 18:00:00,BEST,0,90,HU,,17.6,-170.9,971.0,,IOKE,64.0,35.0,30.0,20.0,35.0,NEQ,1011.0,150.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-24 00:00:00,BEST,0,90,HU,,18.1,-171.4,971.0,,IOKE,34.0,140.0,90.0,70.0,130.0,NEQ,1011.0,150.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-24 00:00:00,BEST,0,90,HU,,18.1,-171.4,971.0,,IOKE,50.0,80.0,60.0,40.0,80.0,NEQ,1011.0,150.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-24 00:00:00,BEST,0,90,HU,,18.1,-171.4,971.0,,IOKE,64.0,35.0,30.0,20.0,35.0,NEQ,1011.0,150.0,15.0,110.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-24 06:00:00,BEST,0,100,HU,,18.5,-172.0,960.0,,IOKE,34.0,180.0,120.0,90.0,140.0,NEQ,1011.0,190.0,15.0,120.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-24 06:00:00,BEST,0,100,HU,,18.5,-172.0,960.0,,IOKE,50.0,100.0,70.0,50.0,90.0,NEQ,1011.0,190.0,15.0,120.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-24 06:00:00,BEST,0,100,HU,,18.5,-172.0,960.0,,IOKE,64.0,35.0,30.0,20.0,35.0,NEQ,1011.0,190.0,15.0,120.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-24 12:00:00,BEST,0,115,HU,,18.6,-172.5,945.0,,IOKE,34.0,180.0,120.0,90.0,140.0,NEQ,1011.0,190.0,20.0,140.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-24 12:00:00,BEST,0,115,HU,,18.6,-172.5,945.0,,IOKE,50.0,100.0,70.0,50.0,90.0,NEQ,1011.0,190.0,20.0,140.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-24 12:00:00,BEST,0,115,HU,,18.6,-172.5,945.0,,IOKE,64.0,35.0,30.0,20.0,35.0,NEQ,1011.0,190.0,20.0,140.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-24 18:00:00,BEST,0,125,HU,,18.8,-172.9,935.0,,IOKE,34.0,180.0,140.0,90.0,110.0,NEQ,1011.0,220.0,20.0,155.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-24 18:00:00,BEST,0,125,HU,,18.8,-172.9,935.0,,IOKE,50.0,100.0,70.0,50.0,80.0,NEQ,1011.0,220.0,20.0,155.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-24 18:00:00,BEST,0,125,HU,,18.8,-172.9,935.0,,IOKE,64.0,70.0,40.0,30.0,50.0,NEQ,1011.0,220.0,20.0,155.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-25 00:00:00,BEST,0,125,HU,,19.0,-173.4,935.0,,IOKE,34.0,180.0,140.0,120.0,140.0,NEQ,1011.0,220.0,20.0,155.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-25 00:00:00,BEST,0,125,HU,,19.0,-173.4,935.0,,IOKE,50.0,130.0,110.0,90.0,110.0,NEQ,1011.0,220.0,20.0,155.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-25 00:00:00,BEST,0,125,HU,,19.0,-173.4,935.0,,IOKE,64.0,90.0,50.0,50.0,90.0,NEQ,1011.0,220.0,20.0,155.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-25 06:00:00,BEST,0,140,HU,,19.1,-174.2,920.0,,IOKE,34.0,200.0,150.0,150.0,200.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-25 06:00:00,BEST,0,140,HU,,19.1,-174.2,920.0,,IOKE,50.0,150.0,100.0,100.0,150.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-25 06:00:00,BEST,0,140,HU,,19.1,-174.2,920.0,,IOKE,64.0,100.0,50.0,50.0,100.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-25 12:00:00,BEST,0,140,HU,,19.2,-174.7,920.0,,IOKE,34.0,180.0,120.0,115.0,170.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-25 12:00:00,BEST,0,140,HU,,19.2,-174.7,920.0,,IOKE,50.0,120.0,80.0,75.0,110.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-25 12:00:00,BEST,0,140,HU,,19.2,-174.7,920.0,,IOKE,64.0,60.0,35.0,30.0,55.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-25 18:00:00,BEST,0,140,HU,,19.2,-175.1,920.0,,IOKE,34.0,180.0,120.0,115.0,180.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-25 18:00:00,BEST,0,140,HU,,19.2,-175.1,920.0,,IOKE,50.0,120.0,80.0,75.0,120.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-25 18:00:00,BEST,0,140,HU,,19.2,-175.1,920.0,,IOKE,64.0,60.0,35.0,30.0,60.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-26 00:00:00,BEST,0,130,HU,,19.3,-175.8,935.0,,IOKE,34.0,180.0,120.0,115.0,180.0,NEQ,1011.0,220.0,20.0,160.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-26 00:00:00,BEST,0,130,HU,,19.3,-175.8,935.0,,IOKE,50.0,120.0,80.0,75.0,120.0,NEQ,1011.0,220.0,20.0,160.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-26 00:00:00,BEST,0,130,HU,,19.3,-175.8,935.0,,IOKE,64.0,60.0,35.0,30.0,60.0,NEQ,1011.0,220.0,20.0,160.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-26 06:00:00,BEST,0,130,HU,,19.1,-176.5,935.0,,IOKE,34.0,180.0,120.0,115.0,180.0,NEQ,1011.0,220.0,20.0,160.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-26 06:00:00,BEST,0,130,HU,,19.1,-176.5,935.0,,IOKE,50.0,120.0,80.0,75.0,120.0,NEQ,1011.0,220.0,20.0,160.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-26 06:00:00,BEST,0,130,HU,,19.1,-176.5,935.0,,IOKE,64.0,60.0,35.0,30.0,60.0,NEQ,1011.0,220.0,20.0,160.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-26 12:00:00,BEST,0,140,HU,,18.8,-177.4,920.0,,IOKE,34.0,200.0,140.0,135.0,200.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-26 12:00:00,BEST,0,140,HU,,18.8,-177.4,920.0,,IOKE,50.0,130.0,90.0,85.0,130.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-26 12:00:00,BEST,0,140,HU,,18.8,-177.4,920.0,,IOKE,64.0,70.0,45.0,40.0,70.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-26 18:00:00,BEST,0,140,HU,,18.3,-178.0,920.0,,IOKE,34.0,200.0,140.0,135.0,200.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-26 18:00:00,BEST,0,140,HU,,18.3,-178.0,920.0,,IOKE,50.0,130.0,90.0,85.0,130.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-26 18:00:00,BEST,0,140,HU,,18.3,-178.0,920.0,,IOKE,64.0,70.0,45.0,40.0,70.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-27 00:00:00,BEST,0,140,HU,,17.9,-178.9,920.0,,IOKE,34.0,200.0,140.0,135.0,200.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-27 00:00:00,BEST,0,140,HU,,17.9,-178.9,920.0,,IOKE,50.0,130.0,90.0,85.0,130.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-27 00:00:00,BEST,0,140,HU,,17.9,-178.9,920.0,,IOKE,64.0,70.0,45.0,40.0,70.0,NEQ,1011.0,220.0,20.0,170.0,0.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-27 06:00:00,BEST,0,140,HU,,17.6,-179.8,900.0,,IOKE,34.0,135.0,150.0,135.0,150.0,NEQ,1009.0,180.0,10.0,0.0,10.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-27 06:00:00,BEST,0,140,HU,,17.6,-179.8,900.0,,IOKE,50.0,80.0,85.0,80.0,85.0,NEQ,1009.0,180.0,10.0,0.0,10.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-27 06:00:00,BEST,0,140,HU,,17.6,-179.8,900.0,,IOKE,64.0,55.0,55.0,55.0,60.0,NEQ,1009.0,180.0,10.0,0.0,10.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-27 12:00:00,BEST,0,140,TY,,17.2,179.3,900.0,,IOKE,34.0,140.0,150.0,140.0,150.0,NEQ,1009.0,180.0,10.0,0.0,15.0,C,0.0,0.0,0.0,D,,,,,,,,
CP,1,2006-08-27 12:00:00,BEST,0,140,TY,,17.2,179.3,900.0,,IOKE,50.0,80.0,85.0,80.0,85.0,NEQ,1009.0,180.0,10.0,0.0,15.0,C,0.0,0.0,0.0,D,,,,,,,,
